accuracy,balanced_accuracy,best_params,brier,confusion_matrix,dimension,f1_macro,f1_micro,f1_weighted,fn,fnr,fold,fp,fpr,kappa,log_loss,mcc,mode,model,npv,ppv,pr_auc,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,roc_auc,tn,tnr,tp,tpr
0.375,0.5277777777777778,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[1, 2, 0], [0, 1, 0], [2, 1, 1]]",valence,0.37777777777777777,0.375,0.375,,,2,,,0.14893617021276595,0.9879774217914239,0.18421052631578946,subject_dependent,rbf_svm,,,0.5782407407407407,0.5277777777777778,0.375,0.65625,0.5277777777777778,0.375,0.375,0.7117063492063492,,,,
0.5,0.3333333333333333,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 0, 1], [0, 0, 3], [0, 0, 4]]",valence,0.2222222222222222,0.5,0.3333333333333333,,,3,,,0.0,1.073930785863787,0.0,subject_dependent,rbf_svm,,,0.5795634920634921,0.16666666666666666,0.5,0.25,0.3333333333333333,0.5,0.5,0.6087301587301588,,,,
0.75,0.7777777777777777,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[2, 0, 0], [1, 1, 1], [0, 0, 3]]",valence,0.719047619047619,0.75,0.7089285714285714,,,4,,,0.627906976744186,1.1811415245346457,0.6758453353343745,subject_dependent,rbf_svm,,,0.6678571428571428,0.8055555555555555,0.75,0.8229166666666666,0.7777777777777777,0.75,0.75,0.6222222222222222,,,,
0.375,0.3333333333333333,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 2, 0], [0, 2, 1], [0, 2, 1]]",valence,0.2814814814814815,0.375,0.31666666666666665,,,0,,,0.0,1.3359806593213266,0.0,subject_dependent,rbf_svm,,,0.5707671957671958,0.27777777777777773,0.375,0.3125,0.3333333333333333,0.375,0.375,0.5388888888888889,,,,
0.875,0.6666666666666666,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 0, 1], [0, 3, 0], [0, 0, 4]]",valence,0.6296296296296297,0.875,0.8194444444444444,,,1,,,0.7714285714285715,1.2509714768823916,0.7996709849747746,subject_dependent,rbf_svm,,,0.26137566137566143,0.6,0.875,0.775,0.6666666666666666,0.875,0.875,0.04761904761904764,,,,
0.625,0.5,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 1, 0], [0, 3, 0], [0, 2, 2]]",valence,0.4444444444444444,0.625,0.5833333333333333,,,2,,,0.368421052631579,1.0974198817475358,0.4635863249727653,subject_dependent,rbf_svm,,,0.455489417989418,0.5,0.625,0.6875,0.5,0.625,0.625,0.43234126984126986,,,,
0.75,0.7333333333333334,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",0.4383119160947161,"[[4, 1], [1, 2]]",valence,0.7333333333333334,0.75,0.75,1,0.3333333333333333,3,1,0.2,0.4666666666666667,,0.4666666666666667,subject_dependent,rbf_svm,0.8,0.6666666666666666,,0.7333333333333334,0.75,0.75,0.7333333333333334,0.75,0.75,,4,0.8,2,0.6666666666666666
0.75,0.5833333333333334,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 1, 0], [0, 3, 1], [0, 0, 3]]",valence,0.5357142857142857,0.75,0.6964285714285714,,,4,,,0.5555555555555556,0.948811431638616,0.5735393346764044,subject_dependent,rbf_svm,,,0.6916666666666668,0.5,0.75,0.65625,0.5833333333333334,0.75,0.75,0.7261904761904763,,,,
0.375,0.25,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 3, 0], [0, 3, 1], [1, 0, 0]]",valence,0.19999999999999998,0.375,0.3,,,0,,,-0.11111111111111116,1.0658040000392235,-0.12725695259515554,subject_dependent,rbf_svm,,,0.4142857142857143,0.16666666666666666,0.375,0.25,0.25,0.375,0.375,0.43650793650793646,,,,
0.25,0.2222222222222222,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 3, 0], [0, 2, 1], [0, 2, 0]]",valence,0.13333333333333333,0.25,0.15000000000000002,,,1,,,-0.1707317073170731,1.1523938310308557,-0.28867513459481287,subject_dependent,rbf_svm,,,0.45502645502645506,0.09523809523809523,0.25,0.10714285714285714,0.2222222222222222,0.25,0.25,0.36666666666666664,,,,
0.5,0.3333333333333333,"{""clf__C"": 0.1, ""clf__gamma"": 0.001}",,"[[0, 2, 0], [0, 4, 0], [0, 2, 0]]",valence,0.2222222222222222,0.5,0.3333333333333333,,,2,,,0.0,1.153211111123092,0.0,subject_dependent,rbf_svm,,,0.6138888888888889,0.16666666666666666,0.5,0.25,0.3333333333333333,0.5,0.5,0.5972222222222222,,,,
0.25,0.3333333333333333,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 2, 0], [0, 2, 0], [0, 4, 0]]",valence,0.13333333333333333,0.25,0.1,,,3,,,0.0,1.3461569641090645,0.0,subject_dependent,rbf_svm,,,0.4930555555555555,0.08333333333333333,0.25,0.0625,0.3333333333333333,0.25,0.25,0.5069444444444445,,,,
0.375,0.19999999999999998,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 2, 0], [1, 3, 1], [1, 0, 0]]",valence,0.19999999999999998,0.375,0.375,,,4,,,-0.17647058823529416,1.0345772024477013,-0.17647058823529413,subject_dependent,rbf_svm,,,0.46309523809523806,0.19999999999999998,0.375,0.375,0.19999999999999998,0.375,0.375,0.5404761904761904,,,,
0.5,0.5,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",0.2742744129468337,"[[2, 2], [2, 2]]",valence,0.5,0.5,0.5,2,0.5,0,2,0.5,0.0,0.7440406081046134,0.0,subject_dependent,rbf_svm,0.5,0.5,0.7321428571428572,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,0.5,2,0.5
0.625,0.5,"{""clf__C"": 0.1, ""clf__gamma"": 0.01}",0.4658232927873922,"[[0, 3], [0, 5]]",valence,0.38461538461538464,0.625,0.4807692307692308,0,0.0,1,3,1.0,0.0,1.2698747572583509,0.0,subject_dependent,rbf_svm,0.0,0.625,1.0,0.3125,0.625,0.390625,0.5,0.625,0.625,0.0,0,0.0,5,1.0
0.75,0.7333333333333334,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",0.2488054285415166,"[[4, 1], [1, 2]]",valence,0.7333333333333334,0.75,0.75,1,0.3333333333333333,2,1,0.2,0.4666666666666667,0.6916627428298616,0.4666666666666667,subject_dependent,rbf_svm,0.8,0.6666666666666666,0.7683333333333333,0.7333333333333334,0.75,0.75,0.7333333333333334,0.75,0.75,0.39999999999999997,4,0.8,2,0.6666666666666666
0.875,0.9166666666666667,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",0.20367346822181515,"[[5, 1], [0, 2]]",valence,0.8545454545454545,0.875,0.8818181818181818,0,0.0,3,1,0.16666666666666666,0.7142857142857143,0.59902679171943,0.7453559924999299,subject_dependent,rbf_svm,1.0,0.6666666666666666,0.7051587301587301,0.8333333333333333,0.875,0.9166666666666666,0.9166666666666667,0.875,0.875,0.8333333333333334,5,0.8333333333333334,2,1.0
0.75,0.6666666666666667,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",0.21364229079756764,"[[5, 1], [1, 1]]",valence,0.6666666666666667,0.75,0.75,1,0.5,4,1,0.16666666666666666,0.33333333333333337,0.6195771538243942,0.3333333333333333,subject_dependent,rbf_svm,0.8333333333333334,0.5,0.7579365079365079,0.6666666666666667,0.75,0.75,0.6666666666666667,0.75,0.75,0.6666666666666667,5,0.8333333333333334,1,0.5
0.625,0.5,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 1, 0], [0, 3, 0], [0, 2, 2]]",valence,0.4444444444444444,0.625,0.5833333333333333,,,0,,,0.368421052631579,,0.4635863249727653,subject_dependent,rbf_svm,,,,0.5,0.625,0.6875,0.5,0.625,0.625,,,,,
0.875,0.875,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",0.5060066546352944,"[[3, 1], [0, 4]]",valence,0.873015873015873,0.875,0.873015873015873,0,0.0,1,1,0.25,0.75,,0.7745966692414834,subject_dependent,rbf_svm,1.0,0.8,,0.9,0.875,0.9,0.875,0.875,0.875,,3,0.75,4,1.0
1.0,1.0,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",0.6096331126821092,"[[5, 0], [0, 3]]",valence,1.0,1.0,1.0,0,0.0,2,0,0.0,1.0,,1.0,subject_dependent,rbf_svm,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,5,1.0,3,1.0
0.875,0.8333333333333333,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",0.44938256229010476,"[[5, 0], [1, 2]]",valence,0.8545454545454545,0.875,0.8681818181818182,1,0.3333333333333333,3,0,0.0,0.7142857142857143,,0.7453559924999299,subject_dependent,rbf_svm,0.8333333333333334,1.0,,0.9166666666666667,0.875,0.8958333333333334,0.8333333333333333,0.875,0.875,,5,1.0,2,0.6666666666666666
0.75,0.8,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",0.3130282565390625,"[[3, 2], [0, 3]]",valence,0.75,0.75,0.75,0,0.0,4,2,0.4,0.5294117647058824,,0.6,subject_dependent,rbf_svm,1.0,0.6,,0.8,0.75,0.85,0.8,0.75,0.75,,3,0.6,3,1.0
0.375,0.25,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 1, 1], [0, 3, 1], [0, 2, 0]]",valence,0.19999999999999998,0.375,0.3,,,0,,,-0.11111111111111116,1.1282673810538082,-0.12909944487358055,subject_dependent,rbf_svm,,,0.4531746031746032,0.16666666666666666,0.375,0.25,0.25,0.375,0.375,0.5486111111111112,,,,
0.625,0.47222222222222215,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 0, 1], [0, 3, 1], [0, 1, 2]]",valence,0.44047619047619047,0.625,0.5892857142857143,,,1,,,0.33333333333333337,0.926292688423032,0.3441236008058426,subject_dependent,rbf_svm,,,0.5689814814814814,0.4166666666666667,0.625,0.5625,0.47222222222222215,0.625,0.625,0.6440476190476191,,,,
0.375,0.3,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 1, 0], [0, 1, 1], [0, 3, 2]]",valence,0.2619047619047619,0.375,0.3839285714285714,,,2,,,-0.02564102564102555,0.9537613371720322,-0.03131121455425748,subject_dependent,rbf_svm,,,0.7138888888888889,0.2888888888888889,0.375,0.4666666666666666,0.3,0.375,0.375,0.7000000000000001,,,,
0.5,0.5,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",0.25583017057812535,"[[1, 3], [1, 3]]",valence,0.4666666666666667,0.5,0.4666666666666667,1,0.25,3,3,0.75,0.0,,0.0,subject_dependent,rbf_svm,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,,1,0.25,3,0.75
0.375,0.19999999999999998,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 1, 0], [0, 3, 2], [0, 2, 0]]",valence,0.1818181818181818,0.375,0.3409090909090909,,,4,,,-0.33333333333333326,1.0037909393975784,-0.3500700210070024,subject_dependent,rbf_svm,,,0.5837301587301588,0.16666666666666666,0.375,0.3125,0.19999999999999998,0.375,0.375,0.6015873015873016,,,,
0.375,0.25,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 1, 0], [0, 3, 1], [0, 3, 0]]",valence,0.1818181818181818,0.375,0.2727272727272727,,,0,,,-0.21212121212121215,1.1543235752382457,-0.30348848933344197,subject_dependent,rbf_svm,,,0.28425925925925927,0.14285714285714285,0.375,0.21428571428571427,0.25,0.375,0.375,0.16190476190476188,,,,
0.125,0.3333333333333333,"{""clf__C"": 0.1, ""clf__gamma"": 0.001}",,"[[1, 0, 0], [3, 0, 0], [4, 0, 0]]",valence,0.07407407407407407,0.125,0.027777777777777776,,,1,,,0.0,1.036331446466379,0.0,subject_dependent,rbf_svm,,,0.4328703703703704,0.041666666666666664,0.125,0.015625,0.3333333333333333,0.125,0.125,0.46230158730158727,,,,
0.375,0.3333333333333333,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 1, 0], [0, 3, 0], [0, 4, 0]]",valence,0.1818181818181818,0.375,0.20454545454545453,,,2,,,0.0,1.129418313479726,0.0,subject_dependent,rbf_svm,,,0.4162037037037037,0.125,0.375,0.140625,0.3333333333333333,0.375,0.375,0.45634920634920634,,,,
0.625,0.5666666666666667,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",0.2068944379709663,"[[4, 1], [2, 1]]",valence,0.5636363636363637,0.625,0.6045454545454546,2,0.6666666666666666,3,1,0.2,0.1428571428571429,,0.14907119849998599,subject_dependent,rbf_svm,0.6666666666666666,0.5,,0.5833333333333333,0.625,0.6041666666666666,0.5666666666666667,0.625,0.625,,4,0.8,1,0.3333333333333333
0.5,0.5,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",0.26157720995845823,"[[3, 3], [1, 1]]",valence,0.4666666666666667,0.5,0.5333333333333333,1,0.5,4,3,0.5,0.0,,0.0,subject_dependent,rbf_svm,0.75,0.25,,0.5,0.5,0.625,0.5,0.5,0.5,,3,0.5,1,0.5
0.5,0.3611111111111111,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 1, 0], [0, 3, 1], [0, 2, 1]]",valence,0.3333333333333333,0.5,0.45,,,0,,,0.05882352941176472,1.0274974862128894,0.06622661785325219,subject_dependent,rbf_svm,,,0.5558862433862434,0.3333333333333333,0.5,0.4375,0.3611111111111111,0.5,0.5,0.670436507936508,,,,
0.375,0.3333333333333333,"{""clf__C"": 10.0, ""clf__gamma"": 0.01}",,"[[0, 1, 0], [0, 3, 0], [0, 4, 0]]",valence,0.1818181818181818,0.375,0.20454545454545453,,,1,,,0.0,1.0501155125025818,0.0,subject_dependent,rbf_svm,,,0.6291666666666665,0.125,0.375,0.140625,0.3333333333333333,0.375,0.375,0.6803571428571429,,,,
0.625,0.5,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",0.2420891236825902,"[[5, 0], [3, 0]]",valence,0.38461538461538464,0.625,0.4807692307692308,3,1.0,2,0,0.0,0.0,,0.0,subject_dependent,rbf_svm,0.625,0.0,,0.3125,0.625,0.390625,0.5,0.625,0.625,,5,1.0,0,0.0
0.5,0.3333333333333333,"{""clf__C"": 1.0, ""clf__gamma"": 0.1}",,"[[0, 1, 0], [0, 4, 0], [0, 3, 0]]",valence,0.2222222222222222,0.5,0.3333333333333333,,,3,,,0.0,1.006783901402674,0.0,subject_dependent,rbf_svm,,,0.3333333333333333,0.16666666666666666,0.5,0.25,0.3333333333333333,0.5,0.5,0.5,,,,
0.0,0.0,"{""clf__C"": 0.1, ""clf__gamma"": 0.001}",0.26671550058415205,"[[0, 0, 0], [4, 0, 0], [4, 0, 0]]",valence,0.0,0.0,0.0,,,4,,,0.0,,0.0,subject_dependent,rbf_svm,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
0.5,0.3333333333333333,"{""clf__C"": 0.1, ""clf__gamma"": 0.01}",,"[[4, 0, 0], [2, 0, 0], [2, 0, 0]]",valence,0.2222222222222222,0.5,0.3333333333333333,,,0,,,0.0,1.1939205043792684,0.0,subject_dependent,rbf_svm,,,0.3948412698412698,0.16666666666666666,0.5,0.25,0.3333333333333333,0.5,0.5,0.3888888888888889,,,,
0.625,0.47222222222222215,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[2, 0, 1], [1, 0, 0], [0, 1, 3]]",valence,0.47222222222222215,0.625,0.625,,,1,,,0.368421052631579,1.2627829221667501,0.3684210526315789,subject_dependent,rbf_svm,,,0.3706349206349206,0.47222222222222215,0.625,0.625,0.47222222222222215,0.625,0.625,0.3984126984126984,,,,
0.25,0.4444444444444444,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[1, 0, 2], [0, 1, 0], [3, 1, 0]]",valence,0.31746031746031744,0.25,0.19047619047619047,,,2,,,-0.1428571428571428,1.0604178203666008,-0.15389675281277312,subject_dependent,rbf_svm,,,0.4051587301587302,0.25,0.25,0.15625,0.4444444444444444,0.25,0.25,0.4279761904761905,,,,
0.125,0.1111111111111111,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 1, 1], [1, 1, 1], [3, 0, 0]]",valence,0.13333333333333333,0.125,0.15000000000000002,,,3,,,-0.2727272727272727,1.1499164042981382,-0.29277002188455997,subject_dependent,rbf_svm,,,0.4753968253968253,0.16666666666666666,0.125,0.1875,0.1111111111111111,0.125,0.125,0.6222222222222222,,,,
0.375,0.38888888888888884,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[2, 0, 1], [2, 0, 1], [1, 0, 1]]",valence,0.3,0.375,0.2875,,,4,,,0.06976744186046513,1.1108738706253187,0.08451542547285165,subject_dependent,rbf_svm,,,0.523015873015873,0.24444444444444446,0.375,0.23333333333333334,0.38888888888888884,0.375,0.375,0.6,,,,
0.625,0.5833333333333333,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",0.17912499577051152,"[[4, 2], [1, 1]]",valence,0.5636363636363637,0.625,0.6454545454545454,1,0.5,0,2,0.3333333333333333,0.1428571428571429,,0.14907119849998599,subject_dependent,rbf_svm,0.8,0.3333333333333333,,0.5666666666666667,0.625,0.6833333333333335,0.5833333333333333,0.625,0.625,,4,0.6666666666666666,1,0.5
0.75,0.8333333333333333,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",0.23871730027928034,"[[2, 0], [2, 4]]",valence,0.7333333333333334,0.75,0.7666666666666667,2,0.3333333333333333,1,0,0.0,0.5,,0.5773502691896258,subject_dependent,rbf_svm,0.5,1.0,,0.75,0.75,0.875,0.8333333333333333,0.75,0.75,,2,1.0,4,0.6666666666666666
0.625,0.625,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",0.2491157542581334,"[[3, 1], [2, 2]]",valence,0.6190476190476191,0.625,0.6190476190476191,2,0.5,2,1,0.25,0.25,,0.2581988897471611,subject_dependent,rbf_svm,0.6,0.6666666666666666,,0.6333333333333333,0.625,0.6333333333333333,0.625,0.625,0.625,,3,0.75,2,0.5
0.5,0.3333333333333333,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 1, 1], [0, 0, 2], [0, 0, 4]]",valence,0.24242424242424243,0.5,0.36363636363636365,,,3,,,0.05882352941176472,1.3371418153826249,0.08451542547285165,subject_dependent,rbf_svm,,,0.5083333333333333,0.19047619047619047,0.5,0.2857142857142857,0.3333333333333333,0.5,0.5,0.5208333333333334,,,,
0.625,0.47222222222222215,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 1, 0], [0, 3, 1], [0, 1, 2]]",valence,0.4444444444444444,0.625,0.5833333333333333,,,4,,,0.3142857142857143,1.1784770104613234,0.32579188276750076,subject_dependent,rbf_svm,,,0.33968253968253964,0.4222222222222222,0.625,0.55,0.47222222222222215,0.625,0.625,0.31686507936507935,,,,
0.25,0.2333333333333333,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 1, 0], [0, 1, 4], [0, 1, 1]]",valence,0.17857142857142858,0.25,0.22767857142857142,,,0,,,-0.23076923076923084,0.955275840532688,-0.28180093098831727,subject_dependent,rbf_svm,,,0.5111111111111112,0.17777777777777778,0.25,0.2583333333333333,0.2333333333333333,0.25,0.25,0.6484126984126984,,,,
0.375,0.3333333333333333,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 2, 0], [0, 1, 1], [0, 2, 2]]",valence,0.2857142857142857,0.375,0.3571428571428571,,,1,,,0.04761904761904767,1.191577713176942,0.05773502691896257,subject_dependent,rbf_svm,,,0.49265873015873013,0.2888888888888889,0.375,0.3833333333333333,0.3333333333333333,0.375,0.375,0.48611111111111116,,,,
0.375,0.4166666666666667,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 2, 0], [0, 2, 0], [0, 3, 1]]",valence,0.2814814814814815,0.375,0.3111111111111111,,,2,,,0.13043478260869568,1.2404817398574497,0.253546276418555,subject_dependent,rbf_svm,,,0.5753968253968255,0.42857142857142855,0.375,0.5714285714285714,0.4166666666666667,0.375,0.375,0.5416666666666666,,,,
0.0,0.0,"{""clf__C"": 0.1, ""clf__gamma"": 0.01}",0.2890484846655854,"[[0, 0, 0], [5, 0, 0], [3, 0, 0]]",valence,0.0,0.0,0.0,,,3,,,0.0,,0.0,subject_dependent,rbf_svm,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
0.375,0.3333333333333333,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 1, 1], [0, 2, 2], [0, 1, 1]]",valence,0.27777777777777773,0.375,0.3333333333333333,,,4,,,0.0,1.0702974314322633,0.0,subject_dependent,rbf_svm,,,0.6781746031746031,0.25,0.375,0.3125,0.3333333333333333,0.375,0.375,0.6527777777777778,,,,
0.25,0.25,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 1, 1], [0, 1, 3], [0, 1, 1]]",valence,0.19047619047619047,0.25,0.21428571428571427,,,0,,,-0.1428571428571428,1.243225730436432,-0.1732050807568877,subject_dependent,rbf_svm,,,0.5666666666666667,0.17777777777777778,0.25,0.21666666666666667,0.25,0.25,0.25,0.6111111111111112,,,,
0.5,0.4444444444444444,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 0, 2], [1, 2, 0], [0, 1, 2]]",valence,0.41269841269841273,0.5,0.4642857142857143,,,1,,,0.2195121951219512,1.0479248541390143,0.2252817784447915,subject_dependent,rbf_svm,,,0.6137566137566138,0.38888888888888884,0.5,0.4375,0.4444444444444444,0.5,0.5,0.6555555555555556,,,,
0.375,0.4444444444444444,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 1, 2], [0, 2, 0], [1, 1, 1]]",valence,0.3333333333333333,0.375,0.29166666666666663,,,2,,,0.09090909090909094,1.1122190554645148,0.10012523486435178,subject_dependent,rbf_svm,,,0.5046296296296297,0.27777777777777773,0.375,0.25,0.4444444444444444,0.375,0.375,0.5722222222222223,,,,
0.5,0.5,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 2, 1], [0, 1, 1], [0, 0, 3]]",valence,0.3833333333333333,0.5,0.38125,,,3,,,0.2558139534883721,1.2431921013846665,0.3098898934004561,subject_dependent,rbf_svm,,,0.39351851851851843,0.3111111111111111,0.5,0.3083333333333333,0.5,0.5,0.5,0.33888888888888885,,,,
0.375,0.5277777777777778,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[1, 0, 0], [0, 1, 2], [3, 0, 1]]",valence,0.3952380952380952,0.375,0.38035714285714284,,,4,,,0.11111111111111116,1.2393458543226905,0.13157894736842105,subject_dependent,rbf_svm,,,0.3164021164021164,0.5277777777777778,0.375,0.5729166666666666,0.5277777777777778,0.375,0.375,0.26607142857142857,,,,
0.125,0.1111111111111111,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 0, 1], [4, 0, 0], [2, 0, 1]]",valence,0.13333333333333333,0.125,0.15000000000000002,,,0,,,-0.07692307692307687,1.3585627030999834,-0.13245323570650439,subject_dependent,rbf_svm,,,0.9388888888888888,0.16666666666666666,0.125,0.1875,0.1111111111111111,0.125,0.125,0.9347222222222222,,,,
0.5,0.3333333333333333,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",0.42343851047476755,"[[0, 2], [2, 4]]",valence,0.3333333333333333,0.5,0.5,2,0.3333333333333333,1,2,1.0,-0.33333333333333326,,-0.3333333333333333,subject_dependent,rbf_svm,0.0,0.6666666666666666,,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5,,0,0.0,4,0.6666666666666666
0.5,0.3333333333333333,"{""clf__C"": 1.0, ""clf__gamma"": 0.01}",,"[[0, 0, 3], [0, 0, 1], [0, 0, 4]]",valence,0.2222222222222222,0.5,0.3333333333333333,,,2,,,0.0,1.0267825747724826,0.0,subject_dependent,rbf_svm,,,0.4402116402116401,0.16666666666666666,0.5,0.25,0.3333333333333333,0.5,0.5,0.508531746031746,,,,
0.625,0.3333333333333333,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 0, 2], [0, 0, 1], [0, 0, 5]]",valence,0.25641025641025644,0.625,0.4807692307692308,,,3,,,0.0,0.9637847254692321,0.0,subject_dependent,rbf_svm,,,0.370952380952381,0.20833333333333334,0.625,0.390625,0.3333333333333333,0.625,0.625,0.33968253968253964,,,,
0.625,0.3333333333333333,"{""clf__C"": 1.0, ""clf__gamma"": 0.01}",,"[[0, 0, 2], [0, 0, 1], [0, 0, 5]]",valence,0.25641025641025644,0.625,0.4807692307692308,,,4,,,0.0,0.9210311268282872,0.0,subject_dependent,rbf_svm,,,0.8116666666666666,0.20833333333333334,0.625,0.390625,0.3333333333333333,0.625,0.625,0.7444444444444445,,,,
0.5,0.4166666666666667,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 0, 1], [0, 1, 3], [0, 0, 3]]",valence,0.3333333333333333,0.5,0.425,,,0,,,0.17948717948717952,1.1234078155779978,0.30348848933344197,subject_dependent,rbf_svm,,,0.5607142857142856,0.4761904761904762,0.5,0.6607142857142857,0.4166666666666667,0.5,0.5,0.6537698412698413,,,,
0.625,0.3333333333333333,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 2, 0], [0, 0, 1], [0, 0, 5]]",valence,0.30303030303030304,0.625,0.5681818181818181,,,1,,,0.25,0.983196476293712,0.28005601680560194,subject_dependent,rbf_svm,,,0.5787301587301587,0.2777777777777778,0.625,0.5208333333333334,0.3333333333333333,0.625,0.625,0.6428571428571429,,,,
0.5,0.26666666666666666,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 0, 1], [0, 0, 2], [0, 1, 4]]",valence,0.2222222222222222,0.5,0.41666666666666663,,,2,,,-0.18518518518518512,0.869055771163409,-0.22917462425705284,subject_dependent,rbf_svm,,,0.5727777777777777,0.19047619047619047,0.5,0.3571428571428571,0.26666666666666666,0.5,0.5,0.6968253968253969,,,,
0.375,0.3333333333333333,"{""clf__C"": 1.0, ""clf__gamma"": 0.01}",,"[[0, 0, 1], [0, 0, 4], [0, 0, 3]]",valence,0.1818181818181818,0.375,0.20454545454545453,,,3,,,0.0,1.0607955744018738,0.0,subject_dependent,rbf_svm,,,0.6824074074074074,0.125,0.375,0.140625,0.3333333333333333,0.375,0.375,0.6819444444444445,,,,
0.75,0.5,"{""clf__C"": 10.0, ""clf__gamma"": 0.01}",0.3323967703075001,"[[0, 2], [0, 6]]",valence,0.42857142857142855,0.75,0.6428571428571428,0,0.0,4,2,1.0,0.0,,0.0,subject_dependent,rbf_svm,0.0,0.75,,0.375,0.75,0.5625,0.5,0.75,0.75,,0,0.0,6,1.0
0.25,0.16666666666666666,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 0, 2], [1, 0, 1], [2, 0, 2]]",valence,0.14814814814814814,0.25,0.2222222222222222,,,0,,,-0.26315789473684204,1.1132807888913707,-0.28867513459481287,subject_dependent,rbf_svm,,,0.33789682539682536,0.13333333333333333,0.25,0.2,0.16666666666666666,0.25,0.25,0.2569444444444444,,,,
0.25,0.3333333333333333,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[2, 0, 0], [0, 0, 3], [3, 0, 0]]",valence,0.19047619047619047,0.25,0.14285714285714285,,,1,,,-0.06666666666666665,1.276370751200016,-0.08451542547285165,subject_dependent,rbf_svm,,,0.611111111111111,0.13333333333333333,0.25,0.1,0.3333333333333333,0.25,0.25,0.6333333333333333,,,,
