accuracy,balanced_accuracy,best_params,brier,confusion_matrix,dimension,f1_macro,f1_micro,f1_weighted,fn,fnr,fold,fp,fpr,kappa,log_loss,mcc,mode,model,npv,ppv,pr_auc,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,roc_auc,tn,tnr,tp,tpr
0.5,0.5555555555555555,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[2, 0, 0], [0, 0, 3], [1, 0, 2]]",valence,0.43333333333333335,0.5,0.3875,,,0,,,0.2558139534883721,1.2041883264836741,0.3098898934004561,subject_dependent,rbf_svm,,,0.7712962962962964,0.35555555555555557,0.5,0.31666666666666665,0.5555555555555555,0.5,0.5,0.7333333333333334,,,,
0.375,0.375,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",0.26648123331785956,"[[0, 3, 1], [0, 0, 0], [1, 0, 3]]",valence,0.25,0.375,0.375,,,1,,,0.09090909090909094,,0.11470786693528087,subject_dependent,rbf_svm,,,,0.25,0.375,0.375,0.25,0.375,0.375,,,,,
0.375,0.25,"{""clf__C"": 10.0, ""clf__gamma"": 0.01}",,"[[3, 0, 1], [3, 0, 0], [1, 0, 0]]",valence,0.1818181818181818,0.375,0.2727272727272727,,,2,,,-0.1428571428571428,1.1448271585774894,-0.21677749238102997,subject_dependent,rbf_svm,,,0.5124338624338624,0.14285714285714285,0.375,0.21428571428571427,0.25,0.375,0.375,0.4859126984126984,,,,
0.625,0.6666666666666666,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[2, 0, 2], [0, 1, 1], [0, 0, 2]]",valence,0.6349206349206349,0.625,0.6428571428571428,,,3,,,0.4545454545454546,1.101130877159605,0.5423261445466404,subject_dependent,rbf_svm,,,0.4448412698412698,0.7999999999999999,0.625,0.85,0.6666666666666666,0.625,0.625,0.5277777777777778,,,,
0.375,0.25,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[3, 1, 0], [1, 0, 0], [0, 3, 0]]",valence,0.25,0.375,0.375,,,4,,,0.09090909090909094,0.9562213417517245,0.11470786693528087,subject_dependent,rbf_svm,,,0.5625,0.25,0.375,0.375,0.25,0.375,0.375,0.6136904761904761,,,,
0.625,0.6666666666666666,"{""clf__C"": 0.1, ""clf__gamma"": 0.001}",,"[[1, 0, 0], [0, 4, 0], [1, 2, 0]]",valence,0.48888888888888893,0.625,0.48333333333333334,,,0,,,0.368421052631579,1.1375651234520072,0.4635863249727653,subject_dependent,rbf_svm,,,0.3078042328042328,0.38888888888888884,0.625,0.3958333333333333,0.6666666666666666,0.625,0.625,0.19305555555555554,,,,
0.625,0.5333333333333333,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 0, 1], [0, 2, 0], [0, 2, 3]]",valence,0.4444444444444444,0.625,0.5833333333333333,,,1,,,0.33333333333333337,0.8333249811420846,0.36380343755449945,subject_dependent,rbf_svm,,,0.6920634920634919,0.4166666666666667,0.625,0.59375,0.5333333333333333,0.625,0.625,0.7206349206349207,,,,
0.25,0.3333333333333333,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 0, 2], [1, 0, 3], [0, 0, 2]]",valence,0.14814814814814814,0.25,0.1111111111111111,,,2,,,0.0,1.3383982169897481,0.0,subject_dependent,rbf_svm,,,0.6861111111111112,0.09523809523809523,0.25,0.07142857142857142,0.3333333333333333,0.25,0.25,0.7152777777777778,,,,
0.375,0.3,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[1, 1, 0], [0, 0, 1], [0, 3, 2]]",valence,0.38888888888888884,0.375,0.47916666666666663,,,3,,,0.06976744186046513,1.2625485719503964,0.08346223261119859,subject_dependent,rbf_svm,,,0.3169841269841269,0.5555555555555555,0.375,0.6666666666666666,0.3,0.375,0.375,0.15555555555555556,,,,
0.625,0.5666666666666667,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",0.3554947559092798,"[[0, 0, 0], [0, 1, 2], [1, 0, 4]]",valence,0.4090909090909091,0.625,0.6420454545454546,,,4,,,0.22580645161290325,,0.25064020591380154,subject_dependent,rbf_svm,,,,0.5555555555555555,0.625,0.7916666666666666,0.37777777777777777,0.625,0.625,,,,,
0.25,0.25,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",0.31761857443405633,"[[0, 4], [2, 2]]",valence,0.2,0.25,0.2,2,0.5,0,4,1.0,-0.5,0.838335052440939,-0.5773502691896258,subject_dependent,rbf_svm,0.0,0.3333333333333333,0.8166666666666667,0.16666666666666666,0.25,0.16666666666666666,0.25,0.25,0.25,0.25,0,0.0,2,0.5
