arousal_mean_trial_accuracy,arousal_mean_trial_balanced_accuracy,arousal_mean_trial_f1_macro,arousal_mean_trial_roc_auc,arousal_std_trial_accuracy,arousal_std_trial_balanced_accuracy,arousal_std_trial_f1_macro,arousal_std_trial_roc_auc,avg_score,representation,valence_mean_trial_accuracy,valence_mean_trial_balanced_accuracy,valence_mean_trial_f1_macro,valence_mean_trial_roc_auc,valence_std_trial_accuracy,valence_std_trial_balanced_accuracy,valence_std_trial_f1_macro,valence_std_trial_roc_auc
0.57421875,0.5601860119047619,0.5066083916083917,nan,0.12013735222002148,0.12391164135728734,0.12622221651262297,nan,0.57421875,de_only,0.57421875,0.5765848214285714,0.5178664044289044,0.6033370535714286,0.13912173948897238,0.13640871065566237,0.1515875465476998,0.1449664635338469
0.5718749999999999,0.5607514880952381,0.5065495615495615,nan,0.10657120565612457,0.11608418900211016,0.11705871338749638,nan,0.57421875,de_asym,0.5765625,0.5752157738095238,0.5199294455544455,0.6214248511904763,0.1330145521879091,0.1335491896351578,0.14396620654401443,0.14429288595416553
0.5671875,0.5540625,0.5011760114885114,nan,0.1149791930905327,0.12423260669622578,0.11948901864770367,nan,0.57265625,de_pcc,0.578125,0.5803794642857143,0.5245134032634032,0.6154129464285715,0.12743717815064803,0.11781745152016405,0.1356216156456064,0.13726788987299532
0.57421875,0.5592708333333334,0.5026029179154179,nan,0.1044861636698252,0.11760740341285565,0.11564010452816588,nan,0.57890625,de_plv,0.58359375,0.5813020833333333,0.5276324716949717,0.611577380952381,0.12772183137951593,0.13008037568999656,0.14397542442056552,0.14294267652690618
0.584375,0.5700818452380952,0.5171185064935064,nan,0.11638265280960046,0.12241598722296952,0.12134664542111992,nan,0.5828125,de_pcc_plv,0.58125,0.5816071428571428,0.5303589119214119,0.6137202380952381,0.12945196985754986,0.1315071312396914,0.1446619537905139,0.13438828178836681
