accuracy,balanced_accuracy,best_params,brier,confusion_matrix,dimension,f1_macro,f1_micro,f1_weighted,fn,fnr,fold,fp,fpr,kappa,log_loss,mcc,mode,model,npv,ppv,pr_auc,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,roc_auc,tn,tnr,tp,tpr,trial_accuracy,trial_f1_macro
0.4642857142857143,0.5047619047619047,"{""clf__C"": 1.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.001}",0.276332833520965,"[[14, 7], [23, 12]]",valence,0.46360153256704983,0.4642857142857143,0.4588122605363985,23,0.6571428571428571,,7,0.3333333333333333,0.008264462809917328,0.7476788602598433,0.009738155563505966,subject_dependent,rbf_svm,0.3783783783783784,0.631578947368421,0.6283437407297029,0.5049786628733997,0.4642857142857143,0.536628733997155,0.5047619047619047,0.4642857142857143,0.4642857142857143,0.5047619047619047,14,0.6666666666666666,12,0.34285714285714286,0.5,0.5
0.48214285714285715,0.48214285714285715,"{""clf__C"": 100.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.0001}",0.31368437273721245,"[[20, 8], [21, 7]]",valence,0.45264577013818674,0.48214285714285715,0.4526457701381868,21,0.75,,8,0.2857142857142857,-0.03571428571428581,0.850600567733192,-0.04032389192727559,subject_dependent,rbf_svm,0.4878048780487805,0.4666666666666667,0.46015786120804303,0.4772357723577236,0.48214285714285715,0.4772357723577236,0.48214285714285715,0.48214285714285715,0.48214285714285715,0.3966836734693877,20,0.7142857142857143,7,0.25,0.375,0.36507936507936506
0.5178571428571429,0.29591836734693877,"{""clf__C"": 10.0, ""clf__class_weight"": null, ""clf__gamma"": 0.0001}",0.350371831489302,"[[29, 20], [7, 0]]",valence,0.3411764705882353,0.5178571428571429,0.5970588235294118,7,1.0,,20,0.40816326530612246,-0.2272727272727273,0.9907248368353879,-0.2817180849095055,subject_dependent,rbf_svm,0.8055555555555556,0.0,0.08497241029849725,0.4027777777777778,0.5178571428571429,0.704861111111111,0.29591836734693877,0.5178571428571429,0.5178571428571429,0.17201166180758018,29,0.5918367346938775,0,0.0,0.5,0.3333333333333333
0.5892857142857143,0.5892857142857143,"{""clf__C"": 1.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.001}",0.2285894768865416,"[[12, 16], [7, 21]]",valence,0.5783960720130933,0.5892857142857143,0.5783960720130933,7,0.25,,16,0.5714285714285714,0.1785714285714286,0.6506348338550415,0.18857857160117855,subject_dependent,rbf_svm,0.631578947368421,0.5675675675675675,0.6998429873891788,0.5995732574679943,0.5892857142857143,0.5995732574679943,0.5892857142857143,0.5892857142857143,0.5892857142857143,0.6823979591836735,12,0.42857142857142855,21,0.75,0.625,0.6190476190476191
0.5892857142857143,0.5095238095238095,"{""clf__C"": 1.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.001}",0.29633453818421307,"[[29, 6], [17, 4]]",valence,0.4870569494225408,0.5892857142857143,0.544305057745918,17,0.8095238095238095,,6,0.17142857142857143,0.021276595744680882,0.9047299511247131,0.02407717061715384,subject_dependent,rbf_svm,0.6304347826086957,0.4,0.4063178169718962,0.5152173913043478,0.5892857142857143,0.5440217391304348,0.5095238095238095,0.5892857142857143,0.5892857142857143,0.4965986394557823,29,0.8285714285714286,4,0.19047619047619047,0.625,0.38461538461538464
0.7321428571428571,0.6547619047619048,"{""clf__C"": 10.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.0001}",0.16620424167608716,"[[34, 8], [7, 7]]",valence,0.6510178645616951,0.7321428571428571,0.7351474864977151,7,0.5,,8,0.19047619047619047,0.3023255813953488,0.5046917718318037,0.3026531281668172,subject_dependent,rbf_svm,0.8292682926829268,0.4666666666666667,0.600833131671641,0.6479674796747967,0.7321428571428571,0.7386178861788617,0.6547619047619048,0.7321428571428571,0.7321428571428571,0.7431972789115646,34,0.8095238095238095,7,0.5,0.75,0.6666666666666667
0.5535714285714286,0.6547619047619048,"{""clf__C"": 1.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.01}",0.2774894218607273,"[[12, 2], [23, 19]]",valence,0.546485260770975,0.5535714285714286,0.5748299319727891,23,0.5476190476190477,,2,0.14285714285714285,0.2063492063492064,0.7496486435642152,0.27684651149997397,subject_dependent,rbf_svm,0.34285714285714286,0.9047619047619048,0.8858988056104293,0.6238095238095238,0.5535714285714286,0.7642857142857142,0.6547619047619048,0.5535714285714286,0.5535714285714286,0.6768707482993197,12,0.8571428571428571,19,0.4523809523809524,0.625,0.6190476190476191
0.5357142857142857,0.5142857142857142,"{""clf__C"": 1.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.001}",0.2568594011590581,"[[9, 12], [14, 21]]",valence,0.5133689839572193,0.5357142857142857,0.5394385026737968,14,0.4,,12,0.5714285714285714,0.028037383177570097,0.7069150301999645,0.028116077855776665,subject_dependent,rbf_svm,0.391304347826087,0.6363636363636364,0.6984006592998758,0.5138339920948617,0.5357142857142857,0.5444664031620554,0.5142857142857142,0.5357142857142857,0.5357142857142857,0.5428571428571429,9,0.42857142857142855,21,0.6,0.625,0.5636363636363637
0.44642857142857145,0.4464285714285714,"{""clf__C"": 10.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.001}",0.27837161492175994,"[[11, 17], [14, 14]]",valence,0.4448353054045411,0.44642857142857145,0.4448353054045411,14,0.5,,17,0.6071428571428571,-0.1071428571428572,0.7558053589803908,-0.10776318121606494,subject_dependent,rbf_svm,0.44,0.45161290322580644,0.44749629130841584,0.4458064516129032,0.44642857142857145,0.4458064516129032,0.4464285714285714,0.44642857142857145,0.44642857142857145,0.4400510204081633,11,0.39285714285714285,14,0.5,0.5,0.5
0.48214285714285715,0.5357142857142857,"{""clf__C"": 1.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.001}",0.28159732278915306,"[[9, 5], [24, 18]]",valence,0.4684124386252046,0.48214285714285715,0.5111292962356793,24,0.5714285714285714,,5,0.35714285714285715,0.049180327868852514,0.7638857813563185,0.06286946134619315,subject_dependent,rbf_svm,0.2727272727272727,0.782608695652174,0.7716510602931141,0.5276679841897234,0.48214285714285715,0.6551383399209486,0.5357142857142857,0.48214285714285715,0.48214285714285715,0.5204081632653061,9,0.6428571428571429,18,0.42857142857142855,0.5,0.5
0.375,0.3571428571428571,"{""clf__C"": 1.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.001}",0.38022934237623246,"[[6, 15], [20, 15]]",valence,0.3584288052373159,0.375,0.38420621931260224,20,0.5714285714285714,,15,0.7142857142857143,-0.2727272727272727,1.0056542372988695,-0.2773500981126146,subject_dependent,rbf_svm,0.23076923076923078,0.5,0.5986361919617789,0.3653846153846154,0.375,0.39903846153846156,0.3571428571428571,0.375,0.375,0.30612244897959184,6,0.2857142857142857,15,0.42857142857142855,0.375,0.36507936507936506
0.48214285714285715,0.5095238095238095,"{""clf__C"": 100.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.0001}",0.2352917624491996,"[[13, 8], [21, 14]]",valence,0.4819776714513556,0.48214285714285715,0.4842902711323764,21,0.6,,8,0.38095238095238093,0.016949152542372836,0.6620101415830331,0.018881372801234027,subject_dependent,rbf_svm,0.38235294117647056,0.6363636363636364,0.7289295584462809,0.5093582887700534,0.48214285714285715,0.5411096256684492,0.5095238095238095,0.48214285714285715,0.48214285714285715,0.5925170068027211,13,0.6190476190476191,14,0.4,0.375,0.36507936507936506
0.5714285714285714,0.40476190476190477,"{""clf__C"": 1.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.01}",0.2489814258491221,"[[1, 13], [11, 31]]",valence,0.3989266547406082,0.5714285714285714,0.5599284436493738,11,0.2619047619047619,,13,0.9285714285714286,-0.19999999999999996,0.6937902851710155,-0.20100756305184242,subject_dependent,rbf_svm,0.08333333333333333,0.7045454545454546,0.7241767183676047,0.393939393939394,0.5714285714285714,0.5492424242424243,0.40476190476190477,0.5714285714285714,0.5714285714285714,0.391156462585034,1,0.07142857142857142,31,0.7380952380952381,0.625,0.38461538461538464
0.5,0.45238095238095244,"{""clf__C"": 10.0, ""clf__class_weight"": null, ""clf__gamma"": 0.01}",0.24873999821720919,"[[5, 9], [19, 23]]",valence,0.4423897581792319,0.5,0.5320056899004267,19,0.4523809523809524,,9,0.6428571428571429,-0.07692307692307687,0.6939217078270055,-0.08333333333333333,subject_dependent,rbf_svm,0.20833333333333334,0.71875,0.7369580321712244,0.4635416666666667,0.5,0.5911458333333333,0.45238095238095244,0.5,0.5000000000000001,0.45238095238095233,5,0.35714285714285715,23,0.5476190476190477,0.625,0.5636363636363637
0.625,0.6020408163265306,"{""clf__C"": 10.0, ""clf__class_weight"": null, ""clf__gamma"": 0.01}",0.23319621310026872,"[[31, 18], [3, 4]]",valence,0.5114250103863731,0.625,0.6880972164520148,3,0.42857142857142855,,18,0.3673469387755102,0.1063829787234043,0.6611162887400107,0.13819749820569552,subject_dependent,rbf_svm,0.9117647058823529,0.18181818181818182,0.2202736616483247,0.5467914438502673,0.625,0.8205213903743315,0.6020408163265306,0.625,0.625,0.6180758017492711,31,0.6326530612244898,4,0.5714285714285714,0.75,0.6666666666666667
