accuracy,balanced_accuracy,best_params,brier,confusion_matrix,dimension,f1_macro,f1_micro,f1_weighted,fn,fnr,fold,fp,fpr,kappa,log_loss,mcc,mode,model,npv,ppv,pr_auc,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,roc_auc,tn,tnr,tp,tpr,trial_accuracy,trial_f1_macro
0.50625,0.535,"{""clf__C"": 100.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.0001}",0.3374184925206966,"[[39, 21], [58, 42]]",valence,0.5060763549685436,0.50625,0.5083916220546285,58,0.58,,21,0.35,0.06231454005934722,0.9907942610143646,0.06936134776353385,subject_dependent,rbf_svm,0.4020618556701031,0.6666666666666666,0.6755017289446555,0.5343642611683849,0.50625,0.5674398625429553,0.535,0.50625,0.50625,0.5605833333333334,39,0.65,42,0.42,0.375,0.36507936507936506
0.4875,0.48750000000000004,"{""clf__C"": 100.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.001}",0.35265538952262554,"[[47, 33], [49, 31]]",valence,0.4823232323232323,0.4875,0.4823232323232324,49,0.6125,,33,0.4125,-0.02499999999999991,1.1001623641049556,-0.02551551815399144,subject_dependent,rbf_svm,0.4895833333333333,0.484375,0.5343722996508466,0.48697916666666663,0.4875,0.48697916666666663,0.48750000000000004,0.4875,0.4875,0.48562500000000003,47,0.5875,31,0.3875,0.5,0.5
0.5,0.30714285714285716,"{""clf__C"": 10.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.0001}",0.32902033469717434,"[[79, 61], [19, 1]]",valence,0.3441278950604632,0.5,0.5839311334289813,19,0.95,,61,0.4357142857142857,-0.20300751879699241,0.9633466372597577,-0.26183991855939326,subject_dependent,rbf_svm,0.8061224489795918,0.016129032258064516,0.08334401903818602,0.4111257406188282,0.5,0.707373271889401,0.30714285714285716,0.5,0.5,0.25,79,0.5642857142857143,1,0.05,0.625,0.38461538461538464
0.55625,0.55625,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.01}",0.22304525926084792,"[[21, 59], [12, 68]]",valence,0.5143431234235389,0.55625,0.5143431234235389,12,0.15,,59,0.7375,0.11250000000000004,0.6331420203565294,0.13902204704056847,subject_dependent,rbf_svm,0.6363636363636364,0.5354330708661418,0.8135284079607404,0.5858983536148891,0.55625,0.5858983536148891,0.55625,0.55625,0.55625,0.755625,21,0.2625,68,0.85,0.5,0.4666666666666667
0.63125,0.5283333333333333,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.01}",0.2820612534838096,"[[94, 6], [53, 7]]",valence,0.4764572125783373,0.63125,0.5476263102434695,53,0.8833333333333333,,6,0.06,0.06719367588932801,0.9353483188067111,0.10040907085793065,subject_dependent,rbf_svm,0.6394557823129252,0.5384615384615384,0.44202657269945966,0.5889586603872319,0.63125,0.6015829408686552,0.5283333333333333,0.63125,0.63125,0.5335,94,0.94,7,0.11666666666666667,0.625,0.38461538461538464
0.75,0.6666666666666667,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.01}",0.18657798936270972,"[[100, 20], [20, 20]]",valence,0.6666666666666667,0.75,0.75,20,0.5,,20,0.16666666666666666,0.33333333333333337,0.5634969005999375,0.3333333333333333,subject_dependent,rbf_svm,0.8333333333333334,0.5,0.4768403123492635,0.6666666666666667,0.75,0.75,0.6666666666666667,0.75,0.75,0.7085416666666668,100,0.8333333333333334,20,0.5,0.75,0.6666666666666667
0.55625,0.5791666666666666,"{""clf__C"": 1.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.001}",0.28084022951533116,"[[25, 15], [56, 64]]",valence,0.528219610448939,0.55625,0.5857178454254746,56,0.4666666666666667,,15,0.375,0.11801242236024845,0.7561526291728298,0.13713140274189986,subject_dependent,rbf_svm,0.30864197530864196,0.810126582278481,0.8659485386371408,0.5593842787935615,0.55625,0.6847554305360213,0.5791666666666666,0.55625,0.55625,0.6557291666666667,25,0.625,64,0.5333333333333333,0.5,0.4666666666666667
0.49375,0.5216666666666666,"{""clf__C"": 100.0, ""clf__class_weight"": null, ""clf__gamma"": 0.01}",0.33258227305645044,"[[38, 22], [59, 41]]",valence,0.4935719588917979,0.49375,0.4959458403344926,59,0.59,,22,0.36666666666666664,0.03857566765578635,0.9456035260996576,0.04293797718694953,subject_dependent,rbf_svm,0.3917525773195876,0.6507936507936508,0.6608022151109934,0.5212731140566192,0.49375,0.5536532482408771,0.5216666666666666,0.49375,0.49375,0.5108333333333334,38,0.6333333333333333,41,0.41,0.5,0.4666666666666667
0.4875,0.4875,"{""clf__C"": 100.0, ""clf__class_weight"": null, ""clf__gamma"": 0.0001}",0.3461136967529014,"[[37, 43], [39, 41]]",valence,0.48717948717948717,0.4875,0.4871794871794872,39,0.4875,,43,0.5375,-0.02499999999999991,1.0146965395825611,-0.025031308716087945,subject_dependent,rbf_svm,0.4868421052631579,0.4880952380952381,0.44616458278754073,0.487468671679198,0.4875,0.48746867167919794,0.4875,0.4875,0.4875,0.46585937499999996,37,0.4625,41,0.5125,0.5,0.5
0.49375,0.5708333333333333,"{""clf__C"": 1.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.001}",0.29202314822258674,"[[29, 11], [70, 50]]",valence,0.4848761874478318,0.49375,0.5186811876465678,70,0.5833333333333334,,11,0.275,0.0949720670391061,0.7926074025746649,0.1263007062960647,subject_dependent,rbf_svm,0.29292929292929293,0.819672131147541,0.822148644425897,0.5563007120384169,0.49375,0.687986421592979,0.5708333333333333,0.49375,0.49375,0.5772916666666668,29,0.725,50,0.4166666666666667,0.5,0.5
