accuracy,balanced_accuracy,best_params,brier,confusion_matrix,dimension,f1_macro,f1_micro,f1_weighted,fn,fnr,fold,fp,fpr,kappa,log_loss,mcc,mode,model,npv,ppv,pr_auc,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,roc_auc,tn,tnr,tp,tpr,trial_accuracy,trial_f1_macro
0.425,0.4555555555555555,"{""clf__C"": 10.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.0001}",0.31967498669896427,"[[26, 19], [50, 25]]",valence,0.4249600666712966,0.425,0.4237620668101952,50,0.6666666666666666,,19,0.4222222222222222,-0.078125,0.8516113245227127,-0.08929995329613664,subject_dependent,rbf_svm,0.34210526315789475,0.5681818181818182,0.5894655639006188,0.4551435406698565,0.425,0.483403110047847,0.4555555555555555,0.425,0.425,0.4613333333333333,26,0.5777777777777777,25,0.3333333333333333,0.25,0.25
0.49166666666666664,0.49166666666666664,"{""clf__C"": 10.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.001}",0.298406182514948,"[[40, 20], [41, 19]]",valence,0.47560713518160325,0.49166666666666664,0.47560713518160325,41,0.6833333333333333,,20,0.3333333333333333,-0.016666666666666607,0.8291693496711553,-0.01779201708945413,subject_dependent,rbf_svm,0.49382716049382713,0.48717948717948717,0.5551464266337577,0.4905033238366572,0.49166666666666664,0.4905033238366572,0.49166666666666664,0.49166666666666664,0.49166666666666664,0.4805555555555555,40,0.6666666666666666,19,0.31666666666666665,0.5,0.4666666666666667
0.36666666666666664,0.23809523809523808,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.01}",0.34501111693268965,"[[43, 62], [14, 1]]",valence,0.27825261158594494,0.36666666666666664,0.4677113010446344,14,0.9333333333333333,,62,0.5904761904761905,-0.22088353413654627,0.9496925819416396,-0.3469013316122734,subject_dependent,rbf_svm,0.7543859649122807,0.015873015873015872,0.08341194401714261,0.3851294903926483,0.36666666666666664,0.6620718462823727,0.23809523809523808,0.36666666666666664,0.36666666666666664,0.22920634920634922,43,0.4095238095238095,1,0.06666666666666667,0.25,0.2
0.625,0.625,"{""clf__C"": 100.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.001}",0.24953584638813683,"[[27, 33], [12, 48]]",valence,0.6131528046421664,0.625,0.6131528046421664,12,0.2,,33,0.55,0.25,0.7133595438357822,0.2668802563418119,subject_dependent,rbf_svm,0.6923076923076923,0.5925925925925926,0.6253010311686062,0.6424501424501424,0.625,0.6424501424501424,0.625,0.625,0.625,0.6543055555555555,27,0.45,48,0.8,0.625,0.5636363636363637
0.6333333333333333,0.5377777777777778,"{""clf__C"": 1.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.001}",0.28109625352571815,"[[69, 6], [38, 7]]",valence,0.4998105342932929,0.6333333333333333,0.5644183402804093,38,0.8444444444444444,,6,0.08,0.08808290155440412,0.8589437844504803,0.11769004444398402,subject_dependent,rbf_svm,0.6448598130841121,0.5384615384615384,0.4260031446174422,0.5916606757728253,0.6333333333333333,0.604960460100647,0.5377777777777778,0.6333333333333333,0.6333333333333333,0.5013333333333334,69,0.92,7,0.15555555555555556,0.625,0.38461538461538464
0.7583333333333333,0.6611111111111111,"{""clf__C"": 1.0, ""clf__class_weight"": null, ""clf__gamma"": 0.01}",0.16956777853817656,"[[77, 13], [16, 14]]",valence,0.6663790624101237,0.7583333333333333,0.7539545585274662,16,0.5333333333333333,,13,0.14444444444444443,0.33333333333333337,0.5217602420733125,0.334128879413137,subject_dependent,rbf_svm,0.8279569892473119,0.5185185185185185,0.5712349084908841,0.6732377538829152,0.7583333333333333,0.7505973715651135,0.6611111111111111,0.7583333333333333,0.7583333333333333,0.7388888888888889,77,0.8555555555555555,14,0.4666666666666667,0.75,0.6666666666666667
0.5166666666666667,0.5888888888888888,"{""clf__C"": 1.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.01}",0.2902241125624702,"[[22, 8], [50, 40]]",valence,0.5055413469735721,0.5166666666666667,0.5426257459505541,50,0.5555555555555556,,8,0.26666666666666666,0.12121212121212122,0.776760580526473,0.15713484026367722,subject_dependent,rbf_svm,0.3055555555555556,0.8333333333333334,0.810864094543237,0.5694444444444444,0.5166666666666667,0.701388888888889,0.5888888888888888,0.5166666666666667,0.5166666666666667,0.5537037037037037,22,0.7333333333333333,40,0.4444444444444444,0.625,0.6190476190476191
0.5166666666666667,0.5022222222222222,"{""clf__C"": 100.0, ""clf__class_weight"": null, ""clf__gamma"": 0.001}",0.25822094010985197,"[[20, 25], [33, 42]]",valence,0.49985628054038517,0.5166666666666667,0.5227795343489509,33,0.44,,25,0.5555555555555556,0.0042918454935622075,0.7097064525866554,0.0043329036750217285,subject_dependent,rbf_svm,0.37735849056603776,0.6268656716417911,0.6748427882470671,0.5021120811039144,0.5166666666666667,0.5333004787383836,0.5022222222222222,0.5166666666666667,0.5166666666666667,0.5211851851851852,20,0.4444444444444444,42,0.56,0.625,0.5636363636363637
0.4583333333333333,0.45833333333333337,"{""clf__C"": 10.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.001}",0.2903507673383677,"[[25, 35], [30, 30]]",valence,0.45739130434782604,0.4583333333333333,0.45739130434782604,30,0.5,,35,0.5833333333333334,-0.08333333333333326,0.7890589312036662,-0.08362420100070907,subject_dependent,rbf_svm,0.45454545454545453,0.46153846153846156,0.4566363666100948,0.458041958041958,0.4583333333333333,0.4580419580419581,0.45833333333333337,0.4583333333333333,0.4583333333333333,0.45569444444444446,25,0.4166666666666667,30,0.5,0.5,0.5
0.4666666666666667,0.5222222222222221,"{""clf__C"": 10.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.0001}",0.28126927693321746,"[[19, 11], [53, 37]]",valence,0.4543904518329071,0.4666666666666667,0.4953111679454391,53,0.5888888888888889,,11,0.36666666666666664,0.030303030303030276,0.7631766778167763,0.039283710065919304,subject_dependent,rbf_svm,0.2638888888888889,0.7708333333333334,0.81107104842862,0.5173611111111112,0.4666666666666667,0.6440972222222222,0.5222222222222221,0.4666666666666667,0.4666666666666667,0.5646296296296296,19,0.6333333333333333,37,0.4111111111111111,0.25,0.25
