accuracy,balanced_accuracy,best_params,brier,confusion_matrix,dimension,f1_macro,f1_micro,f1_weighted,fn,fnr,fold,fp,fpr,kappa,log_loss,mcc,mode,model,npv,ppv,pr_auc,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,roc_auc,tn,tnr,tp,tpr,trial_accuracy,trial_f1_macro
0.66875,0.5541666666666667,"{""clf__C"": 10.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.0001}",0.21860747612226214,"[[13, 27], [26, 94]]",valence,0.55459845580125,0.66875,0.6673407216765586,26,0.21666666666666667,,27,0.675,0.10924369747899154,0.6289585902665332,0.10925912955951482,subject_dependent,rbf_svm,0.3333333333333333,0.7768595041322314,0.7647258372846152,0.5550964187327824,0.66875,0.6659779614325069,0.5541666666666667,0.66875,0.66875,0.5374999999999999,13,0.325,94,0.7833333333333333,0.75,0.6666666666666667
0.7125,0.6733333333333333,"{""clf__C"": 3.3333333333333335, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.0001}",0.2126696961632326,"[[31, 29], [17, 83]]",valence,0.6785464709993012,0.7125,0.704664570230608,17,0.17,,29,0.48333333333333334,0.36111111111111116,0.6153068498099217,0.3662335103823572,subject_dependent,rbf_svm,0.6458333333333334,0.7410714285714286,0.7583725257938397,0.6934523809523809,0.7125,0.7053571428571429,0.6733333333333333,0.7125,0.7125,0.6739999999999999,31,0.5166666666666667,83,0.83,0.75,0.7333333333333334
0.63125,0.5964285714285715,"{""clf__C"": 30.0, ""clf__class_weight"": null, ""clf__gamma"": 0.00030000000000000003}",0.25387314654074783,"[[90, 50], [9, 11]]",valence,0.5123715067927062,0.63125,0.6929464331835322,9,0.45,,50,0.35714285714285715,0.1026615969581749,0.718789709923428,0.13132040980721646,subject_dependent,rbf_svm,0.9090909090909091,0.18032786885245902,0.1731409221919934,0.5447093889716841,0.63125,0.8179955290611028,0.5964285714285715,0.63125,0.63125,0.6146428571428572,90,0.6428571428571429,11,0.55,0.75,0.6666666666666667
0.51875,0.51875,"{""clf__C"": 30.0, ""clf__class_weight"": null, ""clf__gamma"": 0.00030000000000000003}",0.3269442502541025,"[[67, 13], [64, 16]]",valence,0.46432453584938477,0.51875,0.4643245358493848,64,0.8,,13,0.1625,0.03749999999999998,0.9252330293217487,0.04867283108050006,subject_dependent,rbf_svm,0.5114503816793893,0.5517241379310345,0.5490703013754269,0.5315872598052118,0.51875,0.5315872598052118,0.51875,0.51875,0.51875,0.5215624999999999,67,0.8375,16,0.2,0.5,0.3333333333333333
0.3875,0.5,"{""clf__C"": 3.3333333333333335, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.0001}",0.27480546103846026,"[[33, 87], [11, 29]]",valence,0.38711694809255787,0.3875,0.3947779862414009,11,0.275,,87,0.725,0.0,0.7490274123401001,0.0,subject_dependent,rbf_svm,0.75,0.25,0.2431865208501472,0.5,0.3875,0.625,0.5,0.3875,0.3875,0.4891666666666667,33,0.275,29,0.725,0.25,0.25
0.41875,0.41874999999999996,"{""clf__C"": 30.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.00030000000000000003}",0.35826443878602793,"[[39, 41], [52, 28]]",valence,0.4159896385258448,0.41875,0.4159896385258448,52,0.65,,41,0.5125,-0.1625000000000001,1.0010825009404727,-0.16405826364933773,subject_dependent,rbf_svm,0.42857142857142855,0.4057971014492754,0.48450150866752256,0.417184265010352,0.41875,0.41718426501035194,0.41874999999999996,0.41875,0.41875,0.45195312499999996,39,0.4875,28,0.35,0.375,0.36507936507936506
0.4875,0.45666666666666667,"{""clf__C"": 30.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.00030000000000000003}",0.2830569478691756,"[[58, 42], [40, 20]]",valence,0.4568637191588011,0.4875,0.4891124358337473,40,0.6666666666666666,,42,0.42,-0.08609271523178808,0.8080525801044066,-0.08612293778403125,subject_dependent,rbf_svm,0.5918367346938775,0.3225806451612903,0.36683140402843434,0.4572086899275839,0.4875,0.4908657011191574,0.45666666666666667,0.4875,0.4875,0.4565,58,0.58,20,0.3333333333333333,0.5,0.3333333333333333
0.575,0.575,"{""clf__C"": 10.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.00030000000000000003}",0.29962150058859083,"[[43, 37], [31, 49]]",valence,0.5744015021123454,0.575,0.5744015021123455,31,0.3875,,37,0.4625,0.15000000000000002,0.8817294260754709,0.15042366316917005,subject_dependent,rbf_svm,0.581081081081081,0.5697674418604651,0.6861258366127494,0.5754242614707731,0.575,0.5754242614707732,0.575,0.575,0.575,0.63296875,43,0.5375,49,0.6125,0.5,0.5
0.6125,0.6499999999999999,"{""clf__C"": 3.3333333333333335, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.0001}",0.20833933807758953,"[[29, 11], [51, 69]]",valence,0.5866666666666667,0.6125,0.6383333333333333,51,0.425,,11,0.275,0.22499999999999998,0.5918669460106256,0.2598076211353316,subject_dependent,rbf_svm,0.3625,0.8625,0.8960996243105748,0.6125,0.6125,0.7375,0.6499999999999999,0.6125,0.6125,0.7108333333333333,29,0.725,69,0.575,0.75,0.7333333333333334
0.63125,0.7016666666666667,"{""clf__C"": 3.3333333333333335, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.0001}",0.18392899530807638,"[[59, 1], [58, 42]]",valence,0.627039627039627,0.63125,0.6171328671328672,58,0.58,,1,0.016666666666666666,0.3389355742296919,0.5379396426351692,0.44046619442253804,subject_dependent,rbf_svm,0.5042735042735043,0.9767441860465116,0.8917665205407405,0.7405088451600079,0.63125,0.7995676803816337,0.7016666666666667,0.63125,0.63125,0.81075,59,0.9833333333333333,42,0.42,0.625,0.6190476190476191
