accuracy,balanced_accuracy,best_params,brier,confusion_matrix,dimension,f1_macro,f1_micro,f1_weighted,fn,fnr,fold,fp,fpr,kappa,log_loss,mcc,mode,model,npv,ppv,pr_auc,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,roc_auc,tn,tnr,tp,tpr,trial_accuracy,trial_balanced_accuracy,trial_brier,trial_confusion_matrix,trial_f1_macro,trial_f1_micro,trial_f1_weighted,trial_fn,trial_fnr,trial_fp,trial_fpr,trial_kappa,trial_log_loss,trial_mcc,trial_npv,trial_ppv,trial_pr_auc,trial_precision_macro,trial_precision_micro,trial_precision_weighted,trial_recall_macro,trial_recall_micro,trial_recall_weighted,trial_roc_auc,trial_tn,trial_tnr,trial_tp,trial_tpr
0.5178571428571429,0.5666666666666667,"{""clf__C"": 13.411788774467905, ""clf__gamma"": 0.00026210878782654407, ""clf__class_weight"": ""balanced""}",0.3192120411438807,"[[16, 5], [22, 13]]",valence,0.5164694595458906,0.5178571428571429,0.5099936040933802,22,0.6285714285714286,,5,0.23809523809523808,0.11475409836065575,0.8926949269110906,0.1382147381437882,subject_dependent,rbf_svm,0.42105263157894735,0.7222222222222222,0.7356517771725763,0.5716374269005848,0.5178571428571429,0.6092836257309943,0.5666666666666667,0.5178571428571429,0.5178571428571429,0.5659863945578232,16,0.7619047619047619,13,0.37142857142857144,0.5,0.6,0.28547163794329555,"[[3, 0], [4, 1]]",0.4666666666666667,0.5,0.4333333333333333,4,0.8,0,0.0,0.1578947368421053,0.7654668453660503,0.29277002188455997,0.42857142857142855,1.0,0.7595238095238095,0.7142857142857143,0.5,0.7857142857142857,0.6,0.5,0.5,0.6000000000000001,3,1.0,1,0.2
0.48214285714285715,0.4821428571428571,"{""clf__C"": 235.1599274057192, ""clf__gamma"": 0.021154290797261225, ""clf__class_weight"": ""balanced""}",0.371886984669431,"[[23, 5], [24, 4]]",valence,0.41477477477477476,0.48214285714285715,0.4147747747747748,24,0.8571428571428571,,5,0.17857142857142858,-0.03571428571428581,1.3792604805255604,-0.04862166383263152,subject_dependent,rbf_svm,0.48936170212765956,0.4444444444444444,0.5339191935923981,0.46690307328605196,0.48214285714285715,0.4669030732860519,0.4821428571428571,0.48214285714285715,0.48214285714285715,0.4566326530612245,23,0.8214285714285714,4,0.14285714285714285,0.5,0.5,0.33697428016941944,"[[4, 0], [4, 0]]",0.3333333333333333,0.5,0.3333333333333333,4,1.0,0,0.0,0.0,0.9171947656029878,0.0,0.5,0.0,0.5595238095238095,0.25,0.5,0.25,0.5,0.5,0.5,0.5,4,1.0,0,0.0
0.4642857142857143,0.2653061224489796,"{""clf__C"": 0.5284919490133119, ""clf__gamma"": 0.005047786565710607, ""clf__class_weight"": null}",0.35243196238173,"[[26, 23], [7, 0]]",valence,0.3170731707317073,0.4642857142857143,0.5548780487804879,7,1.0,,23,0.46938775510204084,-0.23711340206185572,1.020733218008992,-0.31554254795050946,subject_dependent,rbf_svm,0.7878787878787878,0.0,0.08749606237542143,0.3939393939393939,0.4642857142857143,0.6893939393939393,0.2653061224489796,0.4642857142857143,0.4642857142857143,0.17784256559766765,26,0.5306122448979592,0,0.0,0.5,0.2857142857142857,0.3419838124551367,"[[4, 3], [1, 0]]",0.3333333333333333,0.5,0.5833333333333333,1,1.0,3,0.42857142857142855,-0.23076923076923084,0.9876495919437166,-0.29277002188455997,0.8,0.0,0.14285714285714285,0.4,0.5,0.7000000000000001,0.2857142857142857,0.5,0.5,0.1428571428571429,4,0.5714285714285714,0,0.0
0.6428571428571429,0.6428571428571429,"{""clf__C"": 51.4138527229363, ""clf__gamma"": 0.006173770394704574, ""clf__class_weight"": ""balanced""}",0.2429634788250566,"[[11, 17], [3, 25]]",valence,0.6190476190476191,0.6428571428571429,0.6190476190476192,3,0.10714285714285714,,17,0.6071428571428571,0.2857142857142857,0.7532602096265556,0.329914439536929,subject_dependent,rbf_svm,0.7857142857142857,0.5952380952380952,0.7976827253302198,0.6904761904761905,0.6428571428571429,0.6904761904761906,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.774234693877551,11,0.39285714285714285,25,0.8928571428571429,0.5,0.5,0.19315873471072337,"[[1, 3], [1, 3]]",0.4666666666666667,0.5,0.4666666666666667,1,0.25,3,0.75,0.0,0.5361148396803335,0.0,0.5,0.5,0.8928571428571428,0.5,0.5,0.5,0.5,0.5,0.5,0.8125,1,0.25,3,0.75
0.6607142857142857,0.5666666666666667,"{""clf__C"": 13.411788774467905, ""clf__gamma"": 0.00026210878782654407, ""clf__class_weight"": ""balanced""}",0.27115866077935824,"[[33, 2], [17, 4]]",valence,0.5363834422657952,0.6607142857142857,0.5964052287581699,17,0.8095238095238095,,2,0.05714285714285714,0.15555555555555556,1.0247725925546258,0.20869967789998037,subject_dependent,rbf_svm,0.66,0.6666666666666666,0.5546765516534172,0.6633333333333333,0.6607142857142857,0.6625,0.5666666666666667,0.6607142857142857,0.6607142857142857,0.5659863945578231,33,0.9428571428571428,4,0.19047619047619047,0.625,0.5,0.24953835016295703,"[[5, 0], [3, 0]]",0.38461538461538464,0.625,0.4807692307692308,3,1.0,0,0.0,0.0,0.8703641360110203,0.0,0.625,0.0,0.7916666666666666,0.3125,0.625,0.390625,0.5,0.625,0.625,0.6666666666666666,5,1.0,0,0.0
0.75,0.6666666666666667,"{""clf__C"": 0.9020715489795292, ""clf__gamma"": 0.0048275888720946784, ""clf__class_weight"": null}",0.15968502127567347,"[[35, 7], [7, 7]]",valence,0.6666666666666667,0.75,0.75,7,0.5,,7,0.16666666666666666,0.33333333333333337,0.49253372309062804,0.3333333333333333,subject_dependent,rbf_svm,0.8333333333333334,0.5,0.5025804552590267,0.6666666666666667,0.75,0.75,0.6666666666666667,0.75,0.75,0.8061224489795917,35,0.8333333333333334,7,0.5,0.75,0.6666666666666667,0.12681849963442937,"[[5, 1], [1, 1]]",0.6666666666666667,0.75,0.75,1,0.5,1,0.16666666666666666,0.33333333333333337,0.3931688720995076,0.3333333333333333,0.8333333333333334,0.5,0.5833333333333333,0.6666666666666667,0.75,0.75,0.6666666666666667,0.75,0.75,0.8333333333333334,5,0.8333333333333334,1,0.5
0.5357142857142857,0.6904761904761905,"{""clf__C"": 235.1599274057192, ""clf__gamma"": 0.021154290797261225, ""clf__class_weight"": ""balanced""}",0.3428086400170979,"[[14, 0], [26, 16]]",valence,0.5351213282247764,0.5357142857142857,0.5434227330779055,26,0.6190476190476191,,0,0.0,0.23529411764705888,1.1143255365008333,0.36514837167011077,subject_dependent,rbf_svm,0.35,1.0,0.9166380055410036,0.675,0.5357142857142857,0.8375,0.6904761904761905,0.5357142857142857,0.5357142857142857,0.7261904761904762,14,1.0,16,0.38095238095238093,0.5,0.6666666666666666,0.28687320444368963,"[[2, 0], [4, 2]]",0.5,0.5,0.5,4,0.6666666666666666,0,0.0,0.19999999999999996,0.7725777704425674,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,0.8333333333333334,0.6666666666666666,0.5,0.5,1.0,2,1.0,2,0.3333333333333333
0.6071428571428571,0.6190476190476191,"{""clf__C"": 0.9020715489795292, ""clf__gamma"": 0.0048275888720946784, ""clf__class_weight"": null}",0.25554831618675283,"[[14, 7], [15, 20]]",valence,0.6025806451612903,0.6071428571428571,0.613225806451613,15,0.42857142857142855,,7,0.3333333333333333,0.22123893805309736,0.7162838863287188,0.23068188848261104,subject_dependent,rbf_svm,0.4827586206896552,0.7407407407407407,0.6966116201237836,0.611749680715198,0.6071428571428571,0.6439974457215837,0.6190476190476191,0.6071428571428571,0.6071428571428571,0.5748299319727891,14,0.6666666666666666,20,0.5714285714285714,0.625,0.5666666666666667,0.23398140378254884,"[[1, 2], [1, 4]]",0.5636363636363637,0.625,0.6045454545454546,1,0.2,2,0.6666666666666666,0.1428571428571429,0.6611641716134221,0.14907119849998599,0.5,0.6666666666666666,0.925,0.5833333333333333,0.625,0.6041666666666666,0.5666666666666667,0.625,0.625,0.8,1,0.3333333333333333,4,0.8
0.42857142857142855,0.4285714285714286,"{""clf__C"": 0.40069130793659025, ""clf__gamma"": 0.0014899847475658245, ""clf__class_weight"": ""balanced""}",0.28107458341648,"[[14, 14], [18, 10]]",valence,0.4256410256410257,0.42857142857142855,0.4256410256410256,18,0.6428571428571429,,14,0.5,-0.1428571428571428,0.7604230911566414,-0.14433756729740643,subject_dependent,rbf_svm,0.4375,0.4166666666666667,0.444004434630478,0.42708333333333337,0.42857142857142855,0.42708333333333337,0.4285714285714286,0.42857142857142855,0.42857142857142855,0.4502551020408163,14,0.5,10,0.35714285714285715,0.5,0.5,0.27917286831883703,"[[2, 2], [2, 2]]",0.5,0.5,0.5,2,0.5,2,0.5,0.0,0.756321751079351,0.0,0.5,0.5,0.5428571428571428,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,0.5,2,0.5
0.375,0.34523809523809523,"{""clf__C"": 0.40069130793659025, ""clf__gamma"": 0.0014899847475658245, ""clf__class_weight"": ""balanced""}",0.2641887611372124,"[[4, 10], [25, 17]]",valence,0.3394000674081564,0.375,0.4160768452982811,25,0.5952380952380952,,10,0.7142857142857143,-0.22807017543859653,0.7218110708525466,-0.2682265995890749,subject_dependent,rbf_svm,0.13793103448275862,0.6296296296296297,0.7596391544116452,0.3837803320561941,0.375,0.5067049808429119,0.34523809523809523,0.375,0.375,0.4005102040816326,4,0.2857142857142857,17,0.40476190476190477,0.375,0.41666666666666663,0.2635428237695834,"[[1, 1], [4, 2]]",0.36507936507936506,0.375,0.40476190476190477,4,0.6666666666666666,1,0.5,-0.11111111111111116,0.7204826455476516,-0.14907119849998599,0.2,0.6666666666666666,0.7801587301587302,0.43333333333333335,0.375,0.55,0.41666666666666663,0.375,0.375,0.41666666666666663,1,0.5,2,0.3333333333333333
0.35714285714285715,0.3333333333333333,"{""clf__C"": 13.411788774467905, ""clf__gamma"": 0.00026210878782654407, ""clf__class_weight"": ""balanced""}",0.5266654299317489,"[[5, 16], [20, 15]]",valence,0.3359683794466403,0.35714285714285715,0.36561264822134387,20,0.5714285714285714,,16,0.7619047619047619,-0.32110091743119273,1.834776582929781,-0.3246172270321178,subject_dependent,rbf_svm,0.2,0.4838709677419355,0.6007216357427115,0.3419354838709677,0.35714285714285715,0.3774193548387097,0.3333333333333333,0.35714285714285715,0.35714285714285715,0.3183673469387755,5,0.23809523809523808,15,0.42857142857142855,0.25,0.2,0.49436983064468465,"[[0, 3], [3, 2]]",0.2,0.25,0.25,3,0.6,3,1.0,-0.6000000000000001,1.4996663545593654,-0.6,0.0,0.4,0.6726190476190477,0.2,0.25,0.25,0.2,0.25,0.25,0.33333333333333337,0,0.0,2,0.4
0.5178571428571429,0.4714285714285714,"{""clf__C"": 183.42628625395747, ""clf__gamma"": 0.0001005394019469303, ""clf__class_weight"": ""balanced""}",0.272993089114297,"[[6, 15], [12, 23]]",valence,0.46891464699683877,0.5178571428571429,0.5092202318229715,12,0.34285714285714286,,15,0.7142857142857143,-0.05882352941176472,0.756247856745337,-0.05923488777590923,subject_dependent,rbf_svm,0.3333333333333333,0.6052631578947368,0.7210624629450553,0.4692982456140351,0.5178571428571429,0.5032894736842105,0.4714285714285714,0.5178571428571429,0.5178571428571429,0.5306122448979592,6,0.2857142857142857,23,0.6571428571428571,0.5,0.4666666666666667,0.24930284640391193,"[[1, 2], [2, 3]]",0.4666666666666667,0.5,0.5,2,0.4,2,0.6666666666666666,-0.06666666666666665,0.6937057668416468,-0.06666666666666667,0.3333333333333333,0.6,0.7295238095238095,0.4666666666666667,0.5,0.5,0.4666666666666667,0.5,0.5,0.5333333333333334,1,0.3333333333333333,3,0.6
