accuracy,balanced_accuracy,best_params,brier,confusion_matrix,dimension,f1_macro,f1_micro,f1_weighted,fn,fnr,fold,fp,fpr,kappa,log_loss,mcc,mode,model,npv,ppv,pr_auc,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,roc_auc,tn,tnr,tp,tpr,trial_accuracy,trial_f1_macro
0.43333333333333335,0.45333333333333337,"{""clf__C"": 10.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.0001}",0.3338609223107672,"[[48, 42], [94, 56]]",valence,0.43270300333704115,0.43333333333333335,0.43743047830923243,94,0.6266666666666667,,42,0.4666666666666667,-0.08366533864541825,0.9209419059344363,-0.09192771195538434,subject_dependent,rbf_svm,0.3380281690140845,0.5714285714285714,0.6289178588518205,0.45472837022132795,0.43333333333333335,0.4839034205231388,0.45333333333333337,0.43333333333333335,0.43333333333333335,0.49540740740740735,48,0.5333333333333333,56,0.37333333333333335,0.25,0.25
0.49166666666666664,0.49166666666666664,"{""clf__C"": 100.0, ""clf__class_weight"": null, ""clf__gamma"": 0.0001}",0.3273356864657509,"[[80, 40], [82, 38]]",valence,0.47560713518160325,0.49166666666666664,0.47560713518160325,82,0.6833333333333333,,40,0.3333333333333333,-0.016666666666666607,0.9375830218155456,-0.01779201708945413,subject_dependent,rbf_svm,0.49382716049382713,0.48717948717948717,0.523577145538897,0.4905033238366572,0.49166666666666664,0.4905033238366572,0.49166666666666664,0.49166666666666664,0.49166666666666664,0.46125,80,0.6666666666666666,38,0.31666666666666665,0.5,0.4666666666666667
0.35833333333333334,0.24761904761904763,"{""clf__C"": 10.0, ""clf__class_weight"": null, ""clf__gamma"": 0.01}",0.48407961346617345,"[[83, 127], [27, 3]]",valence,0.278125,0.35833333333333334,0.4585937500000001,27,0.9,,127,0.6047619047619047,-0.2078431372549019,2.003097426900943,-0.3350339568577374,subject_dependent,rbf_svm,0.7545454545454545,0.023076923076923078,0.08176197588839404,0.3888111888111888,0.35833333333333334,0.663111888111888,0.24761904761904763,0.35833333333333334,0.35833333333333334,0.24142857142857144,83,0.3952380952380952,3,0.1,0.25,0.2
0.6083333333333333,0.6083333333333334,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.001}",0.22137360192372996,"[[48, 72], [22, 98]]",valence,0.5905626134301271,0.6083333333333333,0.590562613430127,22,0.18333333333333332,,72,0.6,0.21666666666666667,0.6312704577373573,0.23834160922733494,subject_dependent,rbf_svm,0.6857142857142857,0.5764705882352941,0.7863765835064586,0.6310924369747899,0.6083333333333333,0.6310924369747899,0.6083333333333334,0.6083333333333333,0.6083333333333333,0.7339930555555556,48,0.4,98,0.8166666666666667,0.625,0.6190476190476191
0.5916666666666667,0.5088888888888888,"{""clf__C"": 1.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.001}",0.3141545870917816,"[[126, 24], [74, 16]]",valence,0.48307692307692307,0.5916666666666667,0.5423076923076924,74,0.8222222222222222,,24,0.16,0.020000000000000018,1.099895339212548,0.02309401076758503,subject_dependent,rbf_svm,0.63,0.4,0.390788124895746,0.515,0.5916666666666667,0.54375,0.5088888888888888,0.5916666666666667,0.5916666666666667,0.447037037037037,126,0.84,16,0.17777777777777778,0.625,0.38461538461538464
0.7458333333333333,0.6194444444444445,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.001}",0.18414687477277922,"[[157, 23], [38, 22]]",valence,0.6281904761904762,0.7458333333333333,0.7327619047619047,38,0.6333333333333333,,23,0.12777777777777777,0.2606060606060606,0.5546845096314329,0.26502342708538723,subject_dependent,rbf_svm,0.8051282051282052,0.4888888888888889,0.4915277495166616,0.647008547008547,0.7458333333333333,0.7260683760683762,0.6194444444444445,0.7458333333333333,0.7458333333333333,0.7017592592592594,157,0.8722222222222222,22,0.36666666666666664,0.875,0.7948717948717949
0.4,0.5333333333333333,"{""clf__C"": 1.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.01}",0.3372056800209547,"[[48, 12], [132, 48]]",valence,0.4,0.4,0.4,132,0.7333333333333333,,12,0.2,0.040000000000000036,0.9399297350557116,0.06666666666666667,subject_dependent,rbf_svm,0.26666666666666666,0.8,0.7985784574359065,0.5333333333333333,0.4,0.6666666666666666,0.5333333333333333,0.4,0.4,0.560138888888889,48,0.8,48,0.26666666666666666,0.25,0.2
0.5291666666666667,0.57,"{""clf__C"": 10.0, ""clf__class_weight"": null, ""clf__gamma"": 0.01}",0.2968748003838805,"[[66, 24], [89, 61]]",valence,0.5289622231871471,0.5291666666666667,0.5265089014329136,89,0.5933333333333334,,24,0.26666666666666666,0.12233009708737863,0.8522033587119824,0.1417162357004326,subject_dependent,rbf_svm,0.4258064516129032,0.7176470588235294,0.6554691462960489,0.5717267552182164,0.5291666666666667,0.6082068311195445,0.57,0.5291666666666667,0.5291666666666667,0.5644814814814815,66,0.7333333333333333,61,0.4066666666666667,0.5,0.4666666666666667
0.425,0.425,"{""clf__C"": 1.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.001}",0.3405827590534409,"[[55, 65], [73, 47]]",valence,0.42436040044493883,0.425,0.4243604004449388,73,0.6083333333333333,,65,0.5416666666666666,-0.1499999999999999,0.9459288213394415,-0.15033444857573872,subject_dependent,rbf_svm,0.4296875,0.41964285714285715,0.4269178180433335,0.4246651785714286,0.425,0.4246651785714286,0.425,0.425,0.425,0.4245138888888889,55,0.4583333333333333,47,0.39166666666666666,0.375,0.36507936507936506
0.5083333333333333,0.6111111111111112,"{""clf__C"": 1.0, ""clf__class_weight"": ""balanced"", ""clf__gamma"": 0.001}",0.3036233681837387,"[[49, 11], [107, 73]]",valence,0.5033670033670034,0.5083333333333333,0.5281986531986532,107,0.5944444444444444,,11,0.18333333333333332,0.14492753623188404,0.8282899896919612,0.2017425108896008,subject_dependent,rbf_svm,0.3141025641025641,0.8690476190476191,0.8127821685845775,0.5915750915750916,0.5083333333333333,0.7303113553113554,0.6111111111111112,0.5083333333333333,0.5083333333333333,0.5837037037037036,49,0.8166666666666667,73,0.40555555555555556,0.375,0.36507936507936506
