accuracy,balanced_accuracy,best_params,brier,confusion_matrix,dimension,f1_macro,f1_micro,f1_weighted,fn,fnr,fold,fp,fpr,kappa,log_loss,mcc,mode,model,npv,ppv,pr_auc,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,roc_auc,tn,tnr,tp,tpr
0.25,0.19444444444444442,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[1, 1, 2], [2, 1, 0], [1, 0, 0]]",valence,0.21666666666666667,0.25,0.275,,,2,,,-0.19999999999999996,0.9174705281410919,-0.20519567041703082,subject_dependent,rbf_svm,,,0.7902116402116403,0.25,0.25,0.3125,0.19444444444444442,0.25,0.25,0.8013888888888889,,,,
0.375,0.5277777777777778,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[1, 1, 2], [0, 1, 2], [0, 0, 1]]",valence,0.37777777777777777,0.375,0.3916666666666667,,,3,,,0.18367346938775508,1.2028011769436695,0.25038669783359574,subject_dependent,rbf_svm,,,0.3267195767195767,0.5666666666666667,0.375,0.7125,0.5277777777777778,0.375,0.375,0.2615079365079365,,,,
0.375,0.4166666666666667,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[1, 1, 2], [0, 1, 1], [0, 1, 1]]",valence,0.37777777777777777,0.375,0.38333333333333336,,,4,,,0.13043478260869568,1.1616572943748937,0.15389675281277312,subject_dependent,rbf_svm,,,0.33928571428571425,0.5277777777777778,0.375,0.6458333333333334,0.4166666666666667,0.375,0.375,0.3194444444444445,,,,
0.25,0.27777777777777773,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 2, 1], [0, 1, 1], [0, 2, 1]]",valence,0.20634920634920637,0.25,0.19642857142857142,,,0,,,-0.06666666666666665,1.2562535233746612,-0.08451542547285165,subject_dependent,rbf_svm,,,0.4346560846560846,0.17777777777777778,0.25,0.175,0.27777777777777773,0.25,0.25,0.39999999999999997,,,,
0.375,0.27777777777777773,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 0, 1], [0, 1, 2], [0, 2, 2]]",valence,0.25925925925925924,0.375,0.3472222222222222,,,1,,,-0.1428571428571428,1.0098543204656703,-0.14808721943977307,subject_dependent,rbf_svm,,,0.4264550264550264,0.24444444444444446,0.375,0.325,0.27777777777777773,0.375,0.375,0.4974206349206349,,,,
0.375,0.4166666666666667,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 0, 2], [1, 1, 2], [0, 0, 2]]",valence,0.3,0.375,0.325,,,2,,,0.13043478260869568,1.8104483868842458,0.1860521018838127,subject_dependent,rbf_svm,,,0.31666666666666665,0.4444444444444444,0.375,0.5833333333333334,0.4166666666666667,0.375,0.375,0.28472222222222227,,,,
0.5,0.26666666666666666,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 0, 2], [0, 0, 1], [0, 1, 4]]",valence,0.2222222222222222,0.5,0.41666666666666663,,,3,,,-0.1428571428571428,1.2605816168771047,-0.18333969940564226,subject_dependent,rbf_svm,,,0.6686507936507936,0.19047619047619047,0.5,0.3571428571428571,0.26666666666666666,0.5,0.5,0.5777777777777778,,,,
0.75,0.6666666666666666,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",0.2817886643427608,"[[1, 2], [0, 5]]",valence,0.6666666666666667,0.75,0.7083333333333334,0,0.0,4,2,0.6666666666666666,0.3846153846153846,,0.4879500364742666,subject_dependent,rbf_svm,1.0,0.7142857142857143,,0.8571428571428572,0.75,0.8214285714285714,0.6666666666666666,0.75,0.75,,1,0.3333333333333333,5,1.0
0.5,0.3333333333333333,"{""clf__C"": 1.0, ""clf__gamma"": 0.01}",,"[[0, 0, 2], [0, 0, 2], [0, 0, 4]]",valence,0.2222222222222222,0.5,0.3333333333333333,,,0,,,0.0,1.0497356932713022,0.0,subject_dependent,rbf_svm,,,0.4892857142857143,0.16666666666666666,0.5,0.25,0.3333333333333333,0.5,0.5,0.5138888888888888,,,,
0.625,0.6666666666666666,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 0, 3], [0, 2, 0], [0, 0, 3]]",valence,0.5555555555555555,0.625,0.5,,,1,,,0.4285714285714286,1.376856997979483,0.5669467095138409,subject_dependent,rbf_svm,,,0.4984126984126984,0.5,0.625,0.4375,0.6666666666666666,0.625,0.625,0.3833333333333333,,,,
0.5,0.26666666666666666,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 0, 2], [0, 0, 1], [0, 1, 4]]",valence,0.2222222222222222,0.5,0.41666666666666663,,,2,,,-0.1428571428571428,1.2253516724058564,-0.18333969940564226,subject_dependent,rbf_svm,,,0.517063492063492,0.19047619047619047,0.5,0.3571428571428571,0.26666666666666666,0.5,0.5,0.4674603174603174,,,,
0.125,0.05555555555555555,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 0, 1], [0, 0, 1], [2, 3, 1]]",valence,0.07407407407407407,0.125,0.16666666666666666,,,3,,,-0.36585365853658547,1.0433208914243775,-0.4539206495016019,subject_dependent,rbf_svm,,,0.41005291005291006,0.1111111111111111,0.125,0.25,0.05555555555555555,0.125,0.125,0.35714285714285715,,,,
0.25,0.3333333333333333,"{""clf__C"": 1.0, ""clf__gamma"": 0.01}",,"[[0, 0, 1], [0, 0, 5], [0, 0, 2]]",valence,0.13333333333333333,0.25,0.1,,,4,,,0.0,1.396775353119531,0.0,subject_dependent,rbf_svm,,,0.704047619047619,0.08333333333333333,0.25,0.0625,0.3333333333333333,0.25,0.25,0.5277777777777778,,,,
0.625,0.3333333333333333,"{""clf__C"": 1.0, ""clf__gamma"": 0.01}",,"[[0, 0, 2], [0, 0, 1], [0, 0, 5]]",valence,0.25641025641025644,0.625,0.4807692307692308,,,0,,,0.0,0.9051466221831416,0.0,subject_dependent,rbf_svm,,,0.4055555555555555,0.20833333333333334,0.625,0.390625,0.3333333333333333,0.625,0.625,0.5126984126984127,,,,
0.0,0.0,"{""clf__C"": 0.1, ""clf__gamma"": 0.001}",0.6007320950466869,"[[0, 2, 0], [0, 0, 0], [0, 6, 0]]",valence,0.0,0.0,0.0,,,1,,,0.0,,0.0,subject_dependent,rbf_svm,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
0.5,0.3333333333333333,"{""clf__C"": 10.0, ""clf__gamma"": 0.001}",,"[[0, 1, 1], [0, 0, 2], [0, 0, 4]]",valence,0.24242424242424243,0.5,0.36363636363636365,,,2,,,0.05882352941176472,0.9298494665714722,0.08451542547285165,subject_dependent,rbf_svm,,,0.6448412698412698,0.19047619047619047,0.5,0.2857142857142857,0.3333333333333333,0.5,0.5,0.6805555555555557,,,,
0.625,0.3333333333333333,"{""clf__C"": 1.0, ""clf__gamma"": 0.01}",,"[[0, 0, 1], [0, 0, 2], [0, 0, 5]]",valence,0.25641025641025644,0.625,0.4807692307692308,,,3,,,0.0,1.0926787262433066,0.0,subject_dependent,rbf_svm,,,0.5755555555555555,0.20833333333333334,0.625,0.390625,0.3333333333333333,0.625,0.625,0.6047619047619048,,,,
0.625,0.5,"{""clf__C"": 1.0, ""clf__gamma"": 0.01}",0.47853112587145796,"[[0, 3], [0, 5]]",valence,0.38461538461538464,0.625,0.4807692307692308,0,0.0,4,3,1.0,0.0,,0.0,subject_dependent,rbf_svm,0.0,0.625,,0.3125,0.625,0.390625,0.5,0.625,0.625,,0,0.0,5,1.0
0.25,0.3333333333333333,"{""clf__C"": 1.0, ""clf__gamma"": 0.001}",,"[[0, 2, 2], [0, 1, 1], [0, 1, 1]]",valence,0.2222222222222222,0.25,0.16666666666666666,,,0,,,0.0,1.4370645203861587,0.0,subject_dependent,rbf_svm,,,0.3726190476190476,0.16666666666666666,0.25,0.125,0.3333333333333333,0.25,0.25,0.3888888888888889,,,,
